sku,name,brand,category,description,unit,price,hsn,image,descimage
UAMB-500-PG-S,UAMB-500-PG-S (12 BOTTLE WITH CAP X 2 PACK),Medha,Bottles & Carboys,,pack,16992,,,
UAMB-60-PG-IW-S,UAMB-60-PG-IW-S (1 BOTTLE WITH CAP X 40 PACK),Medha,Bottles & Carboys,,pack,7552,,,
UAMB-60-PG-S,UAMB-60-PG-S (24 BOTTLE WITH CAP X 4 PACK),Medha,Bottles & Carboys,,pack,14613,,,
AWB-PP-30-S,AWB-PP-30-S (12 BOTTLE WITH CAP X 6 PACK),Medha,Bottles & Carboys,,pack,2506,,,
AWB-PP-60-S,AWB-PP-60-S (12 BOTTLE WITH CAP X 6 PACK),Medha,Bottles & Carboys,,pack,3342,,,
AWB-PP-125-S,AWB-PP-125-S (12 BOTTLE WITH CAP X 6 PACK),Medha,Bottles & Carboys,,pack,4550,,,
AWB-PP-250-S,AWB-PP-250-S (12 BOTTLE WITH CAP X 6 PACK),Medha,Bottles & Carboys,,pack,7145,,,
AWB-PP-1000-S,AWB-PP-1000-S (12 BOTTLE WITH CAP X 2 PACK),Medha,Bottles & Carboys,,pack,6280,,,
AWB-PP-30-S-W,AWB-PP-30-S-W (12 BOTTLE WITH CAP X 6 PACK),Medha,Bottles & Carboys,,pack,3133,,,
AWB-PP-60-S-W,AWB-PP-60-S-W (12 BOTTLE WITH CAP X 6 PACK),Medha,Bottles & Carboys,,pack,4177,,,
AWB-PP-125-S-W,AWB-PP-125-S-W (12 BOTTLE WITH CAP X 6 PACK),Medha,Bottles & Carboys,,pack,5689,,,
AWB-PP-500-S-W,AWB-PP-500-S-W (12 BOTTLE WITH CAP X 4 PACK),Medha,Bottles & Carboys,,pack,8024,,,
AHD-HD-1000,AHD-HD-1000 (6 BOTTLE X 1 PACK),Medha,Bottles & Carboys,,pack,4072,,,
AHD-HD-2000,AHD-HD-2000 (6 BOTTLE X 1 PACK),Medha,Bottles & Carboys,,pack,6171,,,
AHD-HD-4000,AHD-HD-4000 (6 BOTTLE X 1 PACK),Medha,Bottles & Carboys,,pack,11316,,,
AHD-PP-2000-S,AHD-PP-2000-S (6 BOTTLE X 1 PACK),Medha,Bottles & Carboys,,pack,7097,,,
AHD-HD-4000-S,AHD-HD-4000-S (6 BOTTLE X 1 PACK),Medha,Bottles & Carboys,,pack,13014,,,
ANB-PP-125-IW-G-S,ANB-PP-125-IW-G-S (12 IW BOTTLE WITH CAP X 6 PACK),Medha,Bottles & Carboys,,pack,15289,,,
ANB-PP-250-IW-G-S,ANB-PP-250-IW-G-S (12 IW BOTTLE WITH CAP X 6 PACK),Medha,Bottles & Carboys,,pack,24727,,,
ANB-PP-500-IW-G-S,ANB-PP-500-IW-G-S (12 IW BOTTLE WITH CAP X 4 PACK),Medha,Bottles & Carboys,,pack,21960,,,
ANB-PP-1000-IW-G-S,ANB-PP-1000-IW-G-S (12 IW BOTTLE WITH CAP X 2 PACK),Medha,Bottles & Carboys,,pack,27159,,,
AWB-PP-125-IW-G-S,AWB-PP-125-IW-G-S (12 IW BOTTLE WITH CAP X 6 PACK),Medha,Bottles & Carboys,,pack,18082,,,
AWB-PP-250-IW-G-S,AWB-PP-250-IW-G-S (12 IW BOTTLE WITH CAP X 6 PACK),Medha,Bottles & Carboys,,pack,28394,,,
AWB-PP-500-IW-G-S,AWB-PP-500-IW-G-S (12 IW BOTTLE WITH CAP X 4 PACK),Medha,Bottles & Carboys,,pack,25509,,,
AWB-PP-1000-IW-G-S,AWB-PP-1000-IW-G-S (12 IW BOTTLE WITH CAP X 2 PACK),Medha,Bottles & Carboys,,pack,31282,,,
AP-90V-IW,AP-90V-IW (1 PLATE X 500 PACK),Medha,PCR & Plates,,pack,4720,,,
AP-90NV-IW,AP-90NV-IW (1 PLATE X 500 PACK),Medha,PCR & Plates,,pack,4720,,,
AP-90V-S-IW,AP-90V-S-IW (1 PLATE X 500 PACK),Medha,PCR & Plates,,pack,5310,,,
AP-90NV-S-IW,AP-90NV-S-IW (1 PLATE X 500 PACK),Medha,PCR & Plates,,pack,5310,,,
AP-90V-10-DW-M,AP-90V-10-DW-M ( 10 PLATE X 60 PACKS),Medha,PCR & Plates,,pack,6018,,,
AP-90NV-10-DW-M,AP-90NV-10-DW-M ( 10 PLATE X 60 PACKS),Medha,PCR & Plates,,pack,6018,,,
AP-90V-10-S-DW-M,AP-90V-10-S-DW-M ( 10 PLATE X 60 PACKS),Medha,PCR & Plates,,pack,6712,,,
AP-90NV-10-S-DW-M,AP-90NV-10-S-DW-M ( 10 PLATE X 60 PACKS),Medha,PCR & Plates,,pack,6712,,,
AP-90V-20-DW-M,AP-90V-20-DW-M ( 20 PLATE X 30 PACKS),Medha,PCR & Plates,,pack,5876,,,
AP-90NV-20-DW-M,AP-90NV-20-DW-M ( 20 PLATE X 30 PACKS),Medha,PCR & Plates,,pack,5876,,,
AP-90V-20-S-DW-M,AP-90V-20-S-DW-M (20 PLATES X 30 PACKS),Medha,PCR & Plates,,pack,6549,,,
AP-90NV-20-S-DW-M,AP-90NV-20-S-DW-M ( 20 PLATE X 30 PACKS),Medha,PCR & Plates,,pack,6549,,,
AP-90V-10-TW-M,AP-90V-10-TW-M ( 10 PLATE X 60 PACKS),Medha,PCR & Plates,,pack,7080,,,
AP-90NV-10-TW-M,AP-90NV-10-TW-M ( 10 PLATE X 60 PACKS),Medha,PCR & Plates,,pack,7080,,,
AP-90V-10-S-TW-M,AP-90V-10-S-TW-M ( 10 PLATE X 60 PACKS),Medha,PCR & Plates,,pack,7774,,,
AP-90NV-10-S-TW-M,AP-90NV-10-S-TW-M ( 10 PLATE X 60 PACKS),Medha,PCR & Plates,,pack,7774,,,
AP-90V-20-TW-M,AP-90V-20-TW-M ( 20 PLATE X 30 PACKS),Medha,PCR & Plates,,pack,6938,,,
AP-90NV-20-TW-M,AP-90NV-20-TW-M ( 20 PLATE X 30 PACKS),Medha,PCR & Plates,,pack,6938,,,
AP-90V-20-S-TW-M,AP-90V-20-S-TW-M (20 PLATES X 30 PACKS),Medha,PCR & Plates,,pack,7611,,,
AP-90NV-20-S-TW-M,AP-90NV-20-S-TW-M ( 20 PLATE X 30 PACKS),Medha,PCR & Plates,,pack,7611,,,
ABEF-125-NV-PC-S,ABEF-125-NV-PC-S (1 FLASK WITH CAP X 24 PACK),Medha,Bottles & Carboys,,pack,9072,,,
ABEF-250-NV-PC-S,ABEF-250-NV-PC-S (1 FLASK WITH CAP X 12 PACK),Medha,Bottles & Carboys,,pack,5349,,,
ABEF-500-NV-PC-S,ABEF-500-NV-PC-S (1 FLASK WITH CAP X 12 PACK),Medha,Bottles & Carboys,,pack,6344,,,
ABEF-1000-NV-PC-S,ABEF-1000-NV-PC-S (1 FLASK WITH CAP X 6 PACK),Medha,Bottles & Carboys,,pack,4606,,,
ABEF-2000-NV-PC-S,ABEF-2000-NV-PC-S (1 FLASK WITH CAP X 4 PACK),Medha,Bottles & Carboys,,pack,3908,,,
ABEF-3000-NV-PC-S,ABEF-3000-NV-PC-S (1 FLASK WITH CAP X 4 PACK),Medha,Bottles & Carboys,,pack,6280,,,
ABEF-125-V-PC-S,ABEF-125-V-PC-S (1 FLASK WITH CAP X 24 PACK),Medha,Bottles & Carboys,,pack,10467,,,
ABEF-250-V-PC-S,ABEF-250-V-PC-S (1 FLASK WITH CAP X 12 PACK),Medha,Bottles & Carboys,,pack,6071,,,
ABEF-500-V-PC-S,ABEF-500-V-PC-S (1 FLASK WITH CAP X 12 PACK),Medha,Bottles & Carboys,,pack,7606,,,
ABEF-1000-V-PC-S,ABEF-1000-V-PC-S (1 FLASK WITH CAP X 6 PACK),Medha,Bottles & Carboys,,pack,5024,,,
ABEF-2000-V-PC-S,ABEF-2000-V-PC-S (1 FLASK WITH CAP X 4 PACK),Medha,Bottles & Carboys,,pack,4187,,,
ARB-PT-2L-IW-S,ARB-PT-2L-IW-S (1 X 18 BOTTLES),Medha,Bottles & Carboys,,pack,11151,,,
AWB-HD-4000,AWB-HD-4000 (6 BOTTLE WITH CAP X 1 PACK),Medha,Bottles & Carboys,,pack,5808,,,
ACT-50-K-B-A,ACT-50-K-B-A (25 TUBES X 20 PACKS),Medha,Tubes & Vials,,pack,10338,,,
ACT-50-K-B-S-A,ACT-50-K-B-S-A (25 TUBES X 20 PACKS),Medha,Tubes & Vials,,pack,10338,,,
ANB-PP-2000,ANB-PP-2000 (6 BOTTLE X 1 PACK),Medha,Bottles & Carboys,,pack,3064,,,
ANB-PP-4000,ANB-PP-4000 (6 BOTTLE X 1 PACK),Medha,Bottles & Carboys,,pack,5964,,,
ANB-PP-8-S,ANB-PP-8-S (12 BOTTLE WITH CAP X 6 PACK),Medha,Bottles & Carboys,,pack,1340,,,
ANB-PP-15-S,ANB-PP-15-S (12 BOTTLE WITH CAP X 6 PACK),Medha,Bottles & Carboys,,pack,1561,,,
ANB-PP-60-S,ANB-PP-60-S (12 BOTTLE WITH CAP X 6 PACK),Medha,Bottles & Carboys,,pack,2814,,,
ANB-PP-500-S,ANB-PP-500-S (12 BOTTLE WITH CAP X 4 PACK),Medha,Bottles & Carboys,,pack,5525,,,
ANB-PP-1000-S,ANB-PP-1000-S (12 BOTTLE WITH CAP X 2 PACK),Medha,Bottles & Carboys,,pack,5452,,,
ANB-HD-2000,ANB-HD-2000 (6 BOTTLE X 1 PACK),Medha,Bottles & Carboys,,pack,2738,,,
ANB-HD-4000,ANB-HD-4000 (6 BOTTLE X 1 PACK),Medha,Bottles & Carboys,,pack,5983,,,
ANB-HD-4-S,ANB-HD-4-S (12 BOTTLE WITH CAP X 6 PACK),Medha,Bottles & Carboys,,pack,923,,,
ANB-HD-8-S,ANB-HD-8-S (12 BOTTLE WITH CAP X 6 PACK),Medha,Bottles & Carboys,,pack,1143,,,
ANB-HD-15-S,ANB-HD-15-S (12 BOTTLE WITH CAP X 6 PACK),Medha,Bottles & Carboys,,pack,1340,,,
ANB-HD-30-S,ANB-HD-30-S (12 BOTTLE WITH CAP X 6 PACK),Medha,Bottles & Carboys,,pack,1847,,,
ANB-HD-60-S,ANB-HD-60-S (12 BOTTLE WITH CAP X 6 PACK),Medha,Bottles & Carboys,,pack,2506,,,
ANB-HD-125-S,ANB-HD-125-S (12 BOTTLE WITH CAP X 6 PACK),Medha,Bottles & Carboys,,pack,3429,,,
ANB-HD-250-S,ANB-HD-250-S (12 BOTTLE WITH CAP X 6 PACK),Medha,Bottles & Carboys,,pack,5496,,,
ANB-HD-500-S,ANB-HD-500-S (12 BOTTLE WITH CAP X 4 PACK),Medha,Bottles & Carboys,,pack,4558,,,
ANB-HD-2000-S,ANB-HD-2000-S (6 BOTTLE X 1 PACK),Medha,Bottles & Carboys,,pack,3148,,,
ANB-HD-4-A-S,ANB-HD-4-A-S (12 BOTTLE WITH CAP X 6 PACK),Medha,Bottles & Carboys,,pack,1165,,,
ANB-HD-8-A-S,ANB-HD-8-A-S (12 BOTTLE WITH CAP X 6 PACK),Medha,Bottles & Carboys,,pack,1473,,,
ANB-HD-15-A-S,ANB-HD-15-A-S (12 BOTTLE WITH CAP X 6 PACK),Medha,Bottles & Carboys,,pack,1671,,,
ANB-HD-30-A-S,ANB-HD-30-A-S (12 BOTTLE WITH CAP X 6 PACK),Medha,Bottles & Carboys,,pack,2506,,,
ANB-HD-60-A-S,ANB-HD-60-A-S (12 BOTTLE WITH CAP X 6 PACK),Medha,Bottles & Carboys,,pack,3210,,,
ANB-HD-125-A-S,ANB-HD-125-A-S (12 BOTTLE WITH CAP X 6 PACK),Medha,Bottles & Carboys,,pack,4353,,,
ANB-HD-250-A-S,ANB-HD-250-A-S (12 BOTTLE WITH CAP X 6 PACK),Medha,Bottles & Carboys,,pack,6837,,,
ANB-HD-500-A-S,ANB-HD-500-A-S (12 BOTTLE WITH CAP X 4 PACK),Medha,Bottles & Carboys,,pack,6141,,,
ANB-LD-1000-S,ANB-LD-1000-S (12 BOTTLE WITH CAP X 2 PACK),Medha,Bottles & Carboys,,pack,4067,,,
AWB-PP-500-S,AWB-PP-500-S (12 BOTTLE WITH CAP X 4 PACK),Medha,Bottles & Carboys,,pack,6419,,,
AWB-PP-250-IW-S,AWB-PP-250-IW-S (1 BOTTLE WITH CAP X 72 PACK),Medha,Bottles & Carboys,,pack,8930,,,
AWB-HD-30-S,AWB-HD-30-S (12 BOTTLE WITH CAP X 6 PACK),Medha,Bottles & Carboys,,pack,2287,,,
AWB-HD-60-S,AWB-HD-60-S (12 BOTTLE WITH CAP X 6 PACK),Medha,Bottles & Carboys,,pack,3011,,,
AWB-HD-125-S,AWB-HD-125-S (12 BOTTLE WITH CAP X 6 PACK),Medha,Bottles & Carboys,,pack,4132,,,
AWB-HD-250-S,AWB-HD-250-S (12 BOTTLE WITH CAP X 6 PACK),Medha,Bottles & Carboys,,pack,6419,,,
AWB-HD-500-S,AWB-HD-500-S (12 BOTTLE WITH CAP X 4 PACK),Medha,Bottles & Carboys,,pack,5803,,,
AWB-HD-1000-S,AWB-HD-1000-S (12 BOTTLE WITH CAP X 2 PACK),Medha,Bottles & Carboys,,pack,5657,,,
AWB-HD-S-W-30,AWB-HD-S-W-30 (1 BOTTLE WITH CAP X 72 PACK),Medha,Bottles & Carboys,,pack,2629,,,
AWB-HD-S-W-60,AWB-HD-S-W-60 (1 BOTTLE WITH CAP X 72 PACK),Medha,Bottles & Carboys,,pack,3463,,,
AWB-HD-S-W-125,AWB-HD-S-W-125 (1 BOTTLE WITH CAP X 72 PACK),Medha,Bottles & Carboys,,pack,4753,,,
AWB-HD-S-W-250,AWB-HD-S-W-250 (1 BOTTLE WITH CAP X 72 PACK),Medha,Bottles & Carboys,,pack,7382,,,
AWB-HD-S-W-500,AWB-HD-S-W-500 (1 BOTTLE WITH CAP X 48 PACK),Medha,Bottles & Carboys,,pack,6674,,,
AWB-HD-S-W-1000,AWB-HD-S-W-1000 (1 BOTTLE WITH CAP X 24 PACK),Medha,Bottles & Carboys,,pack,6505,,,
AWB-HD-30-WH,AWB-HD-30-WH (12 BOTTLE WITH CAP X 6 PACK),Medha,Bottles & Carboys,,pack,2485,,,
AWB-HD-60-WH,AWB-HD-60-WH (12 BOTTLE WITH CAP X 6 PACK),Medha,Bottles & Carboys,,pack,3273,,,
AWB-HD-125-WH,AWB-HD-125-WH (12 BOTTLE WITH CAP X 6 PACK),Medha,Bottles & Carboys,,pack,4492,,,
AWB-HD-250-WH,AWB-HD-250-WH (12 BOTTLE WITH CAP X 6 PACK),Medha,Bottles & Carboys,,pack,6977,,,
AWB-HD-500-WH,AWB-HD-500-WH (12 BOTTLE WITH CAP X 4 PACK),Medha,Bottles & Carboys,,pack,6308,,,
AWB-HD-1000-WH,AWB-HD-1000-WH (12 BOTTLE WITH CAP X 2 PACK),Medha,Bottles & Carboys,,pack,6149,,,
AWB-HD-30-A-S,AWB-HD-30-A-S (12 BOTTLE WITH CAP X 6 PACK),Medha,Bottles & Carboys,,pack,2543,,,
AWB-HD-125-A-2,AWB-HD-125-A (12 BOTTLE WITH CAP X 6 PACK),Medha,Bottles & Carboys,,pack,4416,,,
AHD-PP-5000,AHD-PP-5000 (4 BOTTLE X 1 PACK),Medha,Bottles & Carboys,,pack,9053,,,
AHD-PP-5000-S,AHD-PP-5000-S (4 BOTTLE WITH CAP X 1 PACK),Medha,Bottles & Carboys,,pack,10411,,,
ARH-PP-4000,ARH-PP-4000 (6 BOTTLE WITH CAP X 1 PACK),Medha,Bottles & Carboys,,pack,8334,,,
ARH-HD-4000,ARH-HD-4000 (6 BOTTLE WITH CAP X 1 PACK),Medha,Bottles & Carboys,,pack,7819,,,
ASH-PP-2000,ASH-PP-2000 (6 BOTTLE X 1 PACK),Medha,Bottles & Carboys,,pack,7085,,,
ASH-HD-2000,ASH-HD-2000 (6 BOTTLE X 1 PACK),Medha,Bottles & Carboys,,pack,6646,,,
ASH-HD-4000,ASH-HD-4000 (1 X 6 BOTTLE),Medha,Bottles & Carboys,,pack,7819,,,
ACB-LD-10-C,ACB-LD-10-C (1 CARBOY WITH CAP X 1 PACK),Medha,Bottles & Carboys,,pack,2635,,,
ACB-LD-15-C,ACB-LD-15-C (1 CARBOY WITH CAP X 1 PACK),Medha,Bottles & Carboys,,pack,3446,,,
ACB-LD-20-C,ACB-LD-20-C (1 CARBOY WITH CAP X 1 PACK),Medha,Bottles & Carboys,,pack,3735,,,
ACB-LD-25-C,ACB-LD-25-C (1 CARBOY WITH CAP X 1 PACK),Medha,Bottles & Carboys,,pack,5203,,,
ACB-LD-50-C,ACB-LD-50-C (1 CARBOY WITH CAP X 1 PACK),Medha,Bottles & Carboys,,pack,7563,,,
ACB-LD-10-C-S,ACB-LD-10-C-S (1 CARBOY WITH CAP X 1 PACK),Medha,Bottles & Carboys,,pack,3898,,,
ACB-LD-15-C-S,ACB-LD-15-C-S (1 CARBOY WITH CAP X 1 PACK),Medha,Bottles & Carboys,,pack,4390,,,
ACB-LD-20-C-S,ACB-LD-20-C-S (1 CARBOY WITH CAP X 1 PACK),Medha,Bottles & Carboys,,pack,4797,,,
ACB-LD-25-C-S,ACB-LD-25-C-S (1 CARBOY WITH CAP X 1 PACK),Medha,Bottles & Carboys,,pack,6147,,,
ACB-LD-50-C-S,ACB-LD-50-C-S (1 CARBOY WITH CAP X 1 PACK),Medha,Bottles & Carboys,,pack,8684,,,
